,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SalePrice
216,14.172674972526542,1.0,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.194317637875777,12.969699625821692,1.0,2.194317637875777,3.2596737867230705,1.7304631471189666,1.0,2.194317637875777,11.221051196470764,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,1.0,2.194317637875777,3.2596737867230705,11.189934126006927,2.194317637875777,3.055641538058108,2.5409627556327754,3.055641538058108,15.189087426187385,14.172674972526542,1.0,1.0,1.7304631471189666,2.194317637875777,1.0,20.212182313188084,6.831327892742091,2.5409627556327754,1.0,3.055641538058108,9.746271288139047,1.0,3.2596737867230705,7.615044151314694,2.820334103642824,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.6025944687727294,14.172674972526542,8.323662936018394,15.189087426187385,15.189087426187385,2.194317637875777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.25486757159303
217,12.541317584499387,11.362125484014028,1.0,1.0,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.0,3.2596737867230705,3.2596737867230705,1.0,1.0,2.820334103642824,12.09371324431321,1.0,6.684506656824126,2.820334103642824,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,9.211557890737238,1.7304631471189666,3.055641538058108,2.5409627556327754,3.055641538058108,15.087847482241104,13.941522501779879,1.0,1.7304631471189666,1.7304631471189666,2.5409627556327754,1.0,20.83664022129748,6.59142712460611,2.5409627556327754,1.0,4.0113402432628344,1.0,1.0,4.0113402432628344,8.77494479144778,2.5409627556327754,2.820334103642824,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.6025944687727294,12.09371324431321,1.0,15.063709530107962,15.103851511653946,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.580593459194764
218,13.490447183834874,12.564805404845684,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.5409627556327754,10.329379793154162,1.0,1.7304631471189666,3.2596737867230705,1.0,1.7304631471189666,2.820334103642824,11.04572336669768,1.7304631471189666,8.483295642295591,2.194317637875777,2.194317637875777,2.820334103642824,3.055641538058108,2.194317637875777,1.7304631471189666,3.2596737867230705,10.899853860909511,2.194317637875777,3.055641538058108,2.5409627556327754,3.055641538058108,15.086243227218915,15.110233605762662,1.7304631471189666,1.0,1.7304631471189666,2.194317637875777,1.0,22.721128596781227,6.968980585391403,1.0,1.0,3.750250297485029,10.118180873967548,1.0,3.440268378362637,8.0038814507272,3.6025944687727294,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.6025944687727294,12.500648811372505,1.0,15.086243227218915,15.192206665778837,2.194317637875777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.649157827477366
219,13.759768216884932,1.0,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,1.0,4.53041926495877,1.0,2.194317637875777,3.2596737867230705,1.0,1.0,2.194317637875777,13.722234748500732,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,1.0,2.194317637875777,3.2596737867230705,10.939845154868248,2.194317637875777,3.055641538058108,1.0,3.055641538058108,15.19064737641105,13.759768216884932,1.0,1.0,1.7304631471189666,2.194317637875777,1.0,16.50076376930297,6.093856518007759,2.5409627556327754,1.0,1.0,4.53041926495877,1.0,3.055641538058108,1.0,2.820334103642824,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.055641538058108,13.759768216884932,7.808145364123843,15.19064737641105,15.192206665778837,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.027191164883384
220,14.298777940587525,1.0,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,2.194317637875777,1.0,1.0,3.2596737867230705,3.2596737867230705,1.0,1.0,2.194317637875777,14.298777940587525,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,1.0,2.194317637875777,3.2596737867230705,12.050764139367695,2.194317637875777,3.055641538058108,2.194317637875777,3.055641538058108,15.192206665778837,14.298777940587525,1.0,1.0,1.7304631471189666,2.194317637875777,1.0,20.453740387329653,7.047663906109832,1.0,1.0,3.055641538058108,1.0,1.0,3.2596737867230705,5.6477085871174175,2.820334103642824,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.055641538058108,14.298777940587525,10.398681444092006,15.192206665778837,15.192206665778837,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.230282214644559
221,13.153411127502059,13.780701545387492,1.0,1.7304631471189666,2.820334103642824,2.820334103642824,2.5409627556327754,1.0,1.0,3.2596737867230705,3.2596737867230705,1.0,1.0,2.194317637875777,13.153411127502059,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,3.055641538058108,1.7304631471189666,2.194317637875777,3.2596737867230705,10.65390077895301,2.194317637875777,3.055641538058108,2.194317637875777,3.055641538058108,15.185965540731983,15.578258148394013,1.7304631471189666,1.0,1.7304631471189666,2.194317637875777,1.0,20.033249003084656,6.80273872401839,1.0,1.0,3.885846472488202,1.0,1.0,2.5409627556327754,6.210789042972047,2.820334103642824,3.2596737867230705,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.6025944687727294,13.153411127502059,8.020909424392293,15.185965540731983,15.185965540731983,2.5409627556327754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.206077645517674
222,12.54468351231224,12.300075138807955,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.5409627556327754,11.515640585342503,1.0,1.0,3.2596737867230705,1.7304631471189666,1.0,2.194317637875777,8.659675454722642,1.7304631471189666,1.0,2.820334103642824,2.5409627556327754,2.194317637875777,3.055641538058108,1.7304631471189666,2.194317637875777,3.2596737867230705,10.917059938656934,2.194317637875777,3.055641538058108,2.194317637875777,3.055641538058108,15.143558628326556,14.405047295201893,1.7304631471189666,2.820334103642824,1.7304631471189666,2.5409627556327754,1.0,21.427595070563232,7.337529394588084,2.5409627556327754,1.0,3.885846472488202,1.0,1.0,2.820334103642824,9.190318298434116,3.055641538058108,3.2596737867230705,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,12.196706580510563,9.200959587116674,15.143558628326556,15.143558628326556,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.100161978566867
223,12.718228468762483,1.0,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,2.5409627556327754,11.391511119178736,8.873203454932757,1.0,2.5409627556327754,1.0,1.0,2.820334103642824,8.620056264664793,1.7304631471189666,1.0,2.820334103642824,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,11.634887347225343,2.194317637875777,3.055641538058108,2.5409627556327754,3.055641538058108,15.165608453322646,12.718228468762483,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.0,21.069142933286322,6.968980585391403,2.5409627556327754,1.0,3.055641538058108,1.0,1.0,3.055641538058108,1.0,3.055641538058108,2.820334103642824,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,2.820334103642824,12.718228468762483,9.274265741119429,15.13723429091449,15.13723429091449,2.5409627556327754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.48247656671073
224,15.74991461116888,1.0,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,1.7304631471189666,6.559490358416789,1.0,2.194317637875777,3.2596737867230705,1.0,1.0,1.0,15.673978647470983,1.7304631471189666,1.0,2.820334103642824,1.0,2.820334103642824,1.0,1.7304631471189666,2.194317637875777,3.2596737867230705,13.034009403081631,2.5409627556327754,3.055641538058108,1.0,3.055641538058108,15.187526814497952,15.74991461116888,1.0,1.0,1.7304631471189666,1.0,1.0,22.087512491544587,7.7135683558601436,2.5409627556327754,1.0,3.055641538058108,12.89807866843504,1.0,3.6025944687727294,7.751853423240825,2.820334103642824,3.885846472488202,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.6025944687727294,15.74991461116888,9.585749373306383,15.187526814497952,15.187526814497952,2.5409627556327754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.864242696187505
225,11.868631091996152,12.038947685692156,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.0,3.2596737867230705,3.2596737867230705,1.0,1.0,2.820334103642824,11.868631091996152,1.7304631471189666,1.0,2.820334103642824,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,2.194317637875777,3.2596737867230705,9.864879392672357,1.7304631471189666,3.055641538058108,2.5409627556327754,3.055641538058108,15.168747656702982,13.883497261224813,1.7304631471189666,2.820334103642824,1.7304631471189666,2.5409627556327754,1.0,14.644922232663887,4.932510294066555,2.5409627556327754,1.0,2.194317637875777,8.368227644721959,1.0,3.440268378362637,1.0,2.820334103642824,3.055641538058108,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,11.868631091996152,1.0,15.13723429091449,15.13723429091449,2.5409627556327754,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.626263078808801
226,13.67951148163445,13.89248791603888,1.0,1.7304631471189666,2.820334103642824,2.820334103642824,2.5409627556327754,11.585005856057766,1.0,2.194317637875777,3.2596737867230705,1.0,1.0,2.194317637875777,11.901800432526851,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,3.055641538058108,1.7304631471189666,2.194317637875777,3.2596737867230705,12.22658707236721,2.5409627556327754,3.055641538058108,2.194317637875777,3.055641538058108,15.175018034740056,15.917966282593023,1.7304631471189666,1.0,1.7304631471189666,2.194317637875777,1.0,20.85426337184316,7.268453117386751,1.0,1.0,3.885846472488202,9.946560885133437,1.0,3.6025944687727294,7.9168874400292815,2.820334103642824,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.750250297485029,13.653137235977375,9.355622538951035,15.175018034740056,15.175018034740056,1.7304631471189666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.577639650232573
227,11.184716170074022,11.292419534723528,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,2.5409627556327754,10.185444953830356,1.0,3.055641538058108,3.2596737867230705,1.0,1.0,2.820334103642824,8.646538007903064,1.7304631471189666,1.0,2.820334103642824,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,9.864879392672357,1.7304631471189666,3.055641538058108,2.5409627556327754,3.055641538058108,15.16246656706435,13.088558507481578,1.7304631471189666,2.820334103642824,1.7304631471189666,2.5409627556327754,1.0,14.972158966220121,4.932510294066555,2.5409627556327754,1.0,2.194317637875777,8.136865651218368,1.0,4.0113402432628344,1.0,3.055641538058108,3.2596737867230705,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.055641538058108,11.184716170074022,1.0,15.135651502935826,15.135651502935826,2.194317637875777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.571203807011969
228,12.867768587390184,1.0,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.5409627556327754,12.647319302994648,1.0,1.0,3.2596737867230705,1.0,1.0,2.820334103642824,6.968980585391403,1.7304631471189666,1.0,2.820334103642824,2.5409627556327754,2.194317637875777,1.7304631471189666,1.7304631471189666,1.7304631471189666,3.2596737867230705,10.294080796212425,1.7304631471189666,3.055641538058108,2.5409627556327754,3.055641538058108,15.141978564871918,12.867768587390184,1.0,2.820334103642824,1.7304631471189666,2.5409627556327754,1.0,20.244679144588034,6.968980585391403,2.5409627556327754,1.0,3.055641538058108,1.0,1.0,3.440268378362637,1.0,2.820334103642824,3.055641538058108,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.055641538058108,12.867768587390184,1.0,15.1308990400563,15.1308990400563,2.820334103642824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.736077016252437
229,14.410858540974692,1.0,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,1.0,4.53041926495877,1.0,2.194317637875777,3.2596737867230705,1.0,1.0,2.194317637875777,14.00511549054498,1.7304631471189666,1.0,2.820334103642824,2.194317637875777,2.820334103642824,3.055641538058108,1.7304631471189666,2.194317637875777,3.2596737867230705,10.894095929689868,2.194317637875777,3.055641538058108,1.0,3.055641538058108,15.19064737641105,14.410858540974692,1.0,1.0,1.7304631471189666,2.194317637875777,1.0,16.686251940363096,6.093856518007759,2.5409627556327754,1.0,1.0,4.53041926495877,1.0,3.440268378362637,4.858806663498184,2.820334103642824,3.440268378362637,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.440268378362637,14.039708694883634,8.382905995629807,15.19064737641105,15.192206665778837,2.5409627556327754,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.167856627501678
230,13.631405526177327,1.0,1.0,1.7304631471189666,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.0,3.2596737867230705,3.2596737867230705,1.7304631471189666,1.0,2.820334103642824,13.631405526177327,1.7304631471189666,8.020909424392293,2.820334103642824,2.5409627556327754,2.820334103642824,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,10.118180873967548,1.7304631471189666,3.055641538058108,2.194317637875777,3.055641538058108,15.118195633475512,13.631405526177327,1.0,2.820334103642824,1.7304631471189666,2.5409627556327754,1.0,20.352404740375807,7.047663906109832,2.5409627556327754,1.0,3.055641538058108,9.315257068972656,1.0,3.2596737867230705,1.0,3.055641538058108,3.2596737867230705,2.194317637875777,1.0,2.5409627556327754,1.0,1.7304631471189666,3.2596737867230705,13.631405526177327,1.0,15.118195633475512,15.118195633475512,2.820334103642824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.904974309480181
